Date,SP1,SP56337,SP56339,SP56373,SP56385,SP56386,SP74625,SP74626,SP74627,SP74628,SP74629,SP74630,SP74631,SP74640
5/1/1984,0.492556578,0.542168624,0.184273938,0.375622741,0.375569336,0.672270258,0.515287112,0.588274208,0.736390345,0.417652289,0.408512739,0.425677549,0.321000448,0.22419158
6/1/1984,0.510382524,0.55926045,0.192735289,0.376530535,0.393503503,0.688316375,0.536378181,0.614201162,0.76749406,0.432378153,0.424827512,0.434607456,0.322343941,0.226242153
7/1/1984,0.52711381,0.5789091,0.19444513,0.376670033,0.425331805,0.697294103,0.555597295,0.636664218,0.796009009,0.447287127,0.440788881,0.44451296,0.32318419,0.228241657
8/1/1984,0.542097074,0.604508786,0.215001121,0.376692891,0.455669727,0.718391304,0.571280502,0.653719984,0.825762982,0.461086617,0.454123338,0.457438685,0.324318254,0.231217296
9/1/1984,0.558245688,0.607804244,0.287444065,0.379597696,0.426886957,0.748714775,0.592085526,0.678126573,0.85806995,0.477110575,0.465961636,0.461018687,0.32820971,0.23669579
10/1/1984,0.577750878,0.617044087,0.287505045,0.381027251,0.401107041,0.78735071,0.616598757,0.71193034,0.893605204,0.489522451,0.479574525,0.466980433,0.331153174,0.242124897
11/1/1984,0.597578921,0.65125459,0.287505045,0.382632984,0.444302604,0.813303555,0.637207557,0.739651518,0.934301287,0.500852399,0.490942182,0.484472161,0.333095324,0.244597912
12/1/1984,0.62295859,0.692665964,0.287555193,0.383131323,0.493621741,0.847226292,0.664097794,0.774629667,0.967592655,0.517163628,0.509814316,0.505500509,0.335162512,0.249257345
1/1/1985,0.669169261,0.75883525,0.288838361,0.490734361,0.481645167,0.978101444,0.698935712,0.810477924,1.009576959,0.550429742,0.549727025,0.581268969,0.42089473,0.296941093
2/1/1985,0.696969403,0.77871741,0.29922055,0.503863008,0.445813284,1.044649423,0.730487505,0.845669099,1.043082405,0.577066561,0.578862541,0.59874524,0.436313943,0.315938197
3/1/1985,0.723976733,0.795588512,0.299224331,0.506799208,0.458601156,1.064639146,0.763875418,0.888347063,1.090485549,0.598283183,0.602267816,0.608468516,0.439416367,0.319267177
4/1/1985,0.746253908,0.841942748,0.299224331,0.50966925,0.529372708,1.089464518,0.785417903,0.911143888,1.12498038,0.618046868,0.625256271,0.6323969,0.442492833,0.322637939
5/1/1985,0.763932751,0.852881929,0.308048717,0.507244324,0.531470322,1.107657111,0.807849152,0.935518102,1.160180002,0.637809732,0.646823512,0.637232882,0.441633728,0.324414825
6/1/1985,0.783065408,0.866748456,0.313259795,0.508167865,0.553167735,1.114638663,0.830959841,0.960811244,1.194757145,0.657939714,0.66740282,0.645551917,0.444823586,0.331345972
7/1/1985,0.81033637,0.909344239,0.314874244,0.511083364,0.606520514,1.147316252,0.860046871,0.989635154,1.244411638,0.68713269,0.699244337,0.667644891,0.447855334,0.334521782
8/1/1985,0.845762835,0.955299418,0.341134381,0.514159955,0.614101386,1.224782599,0.899081362,1.034395869,1.311682075,0.718518283,0.734541313,0.693023154,0.454142166,0.346078658
9/1/1985,0.87954062,0.981693003,0.467293906,0.520828826,0.621700011,1.266533717,0.939234652,1.074313614,1.370432738,0.758654196,0.772734526,0.709438805,0.461349819,0.354068162
10/1/1985,0.912951611,1.009262359,0.471007974,0.526011405,0.64920835,1.293615395,0.978971383,1.12454038,1.437960729,0.784631298,0.800548675,0.725618998,0.466988808,0.360377258
11/1/1985,0.955072111,1.06686605,0.47109344,0.532141622,0.737234151,1.324398701,1.025288858,1.180785174,1.520536586,0.81785798,0.831753452,0.756041486,0.47215492,0.36384299
12/1/1985,1.020090675,1.136499324,0.471564617,0.750730719,0.837524884,1.366777542,1.071049615,1.235025094,1.591240541,0.85238828,0.870392785,0.871288407,0.631792886,0.422116006
1/1/1986,1.110276851,1.210819541,0.486549935,0.852183626,0.884973923,1.462338899,1.1628836,1.335866185,1.656200962,0.931948905,0.973720464,0.955902131,0.727131691,0.5056276
2/1/1986,1.15963777,1.212257267,0.503709756,0.872517901,0.772122103,1.560274585,1.223650608,1.411092453,1.760189338,0.973702244,1.012347837,0.97434955,0.761836778,0.56381485
3/1/1986,1.2135378,1.240065209,0.503908886,0.893178922,0.792891671,1.593483083,1.2883513,1.497295862,1.862645058,1.010331319,1.054034044,0.99887619,0.783566223,0.586970692
4/1/1986,1.276894313,1.313779572,0.504151159,0.913850228,0.882013283,1.652743136,1.359009511,1.589017869,1.959869878,1.053433054,1.105855451,1.042010982,0.79839447,0.59176854
5/1/1986,1.34785231,1.399924504,0.522480667,0.928565257,1.022815911,1.691040696,1.438276468,1.698132469,2.067336346,1.093817987,1.151290666,1.089981296,0.810956784,0.600517003
6/1/1986,1.434370512,1.47816082,0.54009636,0.942622273,1.115444697,1.755591319,1.539426994,1.823466226,2.197138132,1.163171833,1.232793048,1.136514731,0.82816576,0.62271625
7/1/1986,1.50593984,1.553437332,0.545216132,0.963168233,1.131956713,1.879026561,1.616643479,1.912705441,2.328358324,1.224366447,1.308872531,1.192143787,0.86594476,0.688718374
8/1/1986,1.626004669,1.621230473,0.560744614,1.205557398,1.160927477,1.978282183,1.709046807,2.033696688,2.48898577,1.279397733,1.375862713,1.384005694,1.177081949,1.109770426
9/1/1986,1.723549709,1.693001442,0.841451475,1.306056822,1.221104637,2.058441269,1.816458303,2.170230564,2.656026908,1.348632912,1.432240706,1.454072061,1.24638721,1.125691141
10/1/1986,1.822069042,1.745193124,0.841451475,1.35083688,1.204650907,2.167588356,1.936135788,2.331635634,2.852545112,1.413882124,1.506440043,1.495140415,1.277465404,1.133309854
11/1/1986,1.945171412,1.842322299,0.843954216,1.499237304,1.289096263,2.273530276,2.067148349,2.501815701,3.07966915,1.493657209,1.603068729,1.595793016,1.382654568,1.164395638
12/1/1986,2.098822995,2.017339515,0.849688354,1.618808833,1.445756749,2.460628072,2.226509186,2.701451614,3.343441877,1.600135755,1.727886638,1.732064435,1.484045481,1.233655392
1/1/1987,2.268762649,2.191212582,0.938024421,1.666589965,1.566331422,2.676114948,2.411262784,2.893578512,3.598965089,1.773971058,1.958716304,1.860446956,1.571094011,1.384997353
2/1/1987,2.432470572,2.375854186,0.982051705,1.675860061,1.699323638,2.900767039,2.593198159,3.141558702,3.898237646,1.869818975,2.075645965,1.97361074,1.618241976,1.49477784
3/1/1987,2.593225021,2.557583251,0.982483436,1.685695398,1.848213314,3.106677101,2.775629893,3.390261057,4.216346794,1.965869917,2.187543099,2.074705851,1.644544125,1.548211662
4/1/1987,2.820119431,2.83858106,0.985551248,2.115576912,2.105496562,3.402207771,2.977373625,3.635949542,4.533289486,2.109691446,2.374410963,2.365303899,1.947700282,1.634134287
5/1/1987,3.032724052,3.07147156,1.014446392,2.148565687,2.287258877,3.673724892,3.192706562,3.927916105,4.916139312,2.225101103,2.510190238,2.567831626,2.124049969,2.047571772
6/1/1987,3.252120148,3.29978261,1.05676306,2.1574181,2.347683256,4.039363411,3.430769252,4.246014707,5.30725585,2.358699537,2.676812627,2.734778933,2.235165222,2.328052405
7/1/1987,3.515516574,3.558111395,1.076140424,2.253616318,2.455197772,4.420013648,3.725752408,4.605896755,5.784089837,2.568165011,2.97046791,2.910857365,2.335832088,2.434521906
8/1/1987,3.802838856,3.854422686,1.149652028,2.718174102,2.591246937,4.845882937,3.998952749,4.938441782,6.26762085,2.763138954,3.21851496,3.231809872,2.683888207,2.581713066
9/1/1987,4.053368746,4.090614172,1.783891441,2.726669468,2.699509695,5.18550029,4.29758563,5.326829859,6.775780731,2.944370078,3.388149753,3.351363566,2.694931073,2.59683701
10/1/1987,4.391158069,4.516988419,1.800249186,2.750650226,3.035419259,5.679939548,4.674097933,5.787901412,7.395526855,3.209520396,3.74928509,3.581908265,2.743650997,2.686165072
11/1/1987,4.739467965,4.719905261,1.829414696,2.769562285,3.068013042,6.022738242,5.108439971,6.349034141,8.209003794,3.477918177,4.080513017,3.697316454,2.777958251,2.745676255
12/1/1987,5.439478729,5.385725212,1.835049103,3.999794812,3.49861312,6.87419663,5.744868984,7.080402388,9.342991442,3.987616042,4.811156381,4.556701032,3.83018971,3.482327751
1/1/1988,6.28055153,6.257335539,2.338625484,5.138176506,3.946674583,8.086478403,6.503486423,8.005519564,10.23988073,4.526821168,5.527554915,5.605335135,5.058362243,4.840350028
2/1/1988,6.80439664,6.426876796,2.557219207,5.138178311,3.89337472,8.440909721,7.179284853,8.938744763,11.48413735,4.867336519,5.919291191,5.719041114,5.120805119,5.006296516
3/1/1988,7.152836449,6.687278705,2.602209681,5.134548289,4.130894713,8.715544083,7.60801585,9.45002028,12.2586663,5.186872376,6.245622481,5.849803446,5.130935191,5.039296165
4/1/1988,7.372994794,7.147704662,2.615442567,5.112099957,4.739382015,9.041915963,7.828144162,9.654634594,12.57467373,5.425132783,6.464003398,6.067116481,5.121689853,5.05231085
5/1/1988,7.515648197,7.407933257,2.698111198,5.082535814,5.147094515,9.172493709,7.979246468,9.753255861,12.73417077,5.642291782,6.612648012,6.18545509,5.107697808,5.064624608
6/1/1988,7.668971189,7.959396382,2.725830396,5.082535814,5.809891894,9.619140995,8.088951595,9.799968295,12.81006356,5.831854142,6.752029401,6.452462545,5.109773118,5.070139996
7/1/1988,7.796977554,8.49054075,2.792940083,5.082535814,5.789900923,10.6053721,8.167939028,9.80117928,12.75620605,6.009889428,6.853213001,6.708804467,5.110154205,5.07115278
8/1/1988,7.86870735,8.581540843,2.842192678,5.084008224,5.79082199,10.77067086,8.249512528,9.818000818,12.81153768,6.173798448,6.94636944,6.753449291,5.111639017,5.072633589
9/1/1988,7.913693455,8.813246488,4.077414214,5.084008224,6.168448776,10.87460339,8.268313007,9.68592707,12.63721863,6.38580512,6.988983598,6.867316907,5.115795703,5.083680486
10/1/1988,7.974056367,8.954625954,4.105500642,5.111851337,6.107448252,11.18414276,8.320919509,9.654077927,12.54225851,6.546229071,7.070739616,6.94746186,5.139182577,5.099216149
11/1/1988,8.080769414,9.355014786,4.108614444,5.135337813,6.28830342,11.76211326,8.391317253,9.672972463,12.53076246,6.682072002,7.139080678,7.14911824,5.155928894,5.104398057
12/1/1988,8.249371787,9.771667646,4.110497314,5.135694192,6.887470119,12.01647046,8.546229127,9.794321212,12.54764623,6.878765677,7.284423977,7.351803847,5.15935507,5.112906847
1/1/1989,8.451312551,9.757886794,4.319675973,5.13569359,6.928952379,11.9562853,8.818393125,9.941973748,12.52419495,7.308335781,7.746776364,7.364729112,5.197612127,5.214580621
2/1/1989,8.566001517,9.626305962,4.475050908,5.134092641,6.533084367,12.05048829,8.996013178,10.00775924,12.5826485,7.627867311,8.053565204,7.310894482,5.216418698,5.267241834
3/1/1989,8.658862254,9.631318207,4.51166044,5.13552341,6.411649381,12.16219666,9.119390665,10.06492359,12.65254652,7.835120535,8.239549869,7.321540851,5.232504853,5.307597201
4/1/1989,8.788353003,9.98128854,4.530081424,5.107690503,7.005425571,12.29940984,9.230195198,10.15885008,12.75468243,7.966674478,8.328030834,7.498888579,5.249262735,5.398734003
5/1/1989,8.909317634,10.37000873,4.573478267,5.083940493,7.80359648,12.3347155,9.326321535,10.21235727,12.8227669,8.116655913,8.41257739,7.684149046,5.244958832,5.427060555
6/1/1989,9.017518878,10.70238903,4.621536835,5.083940493,8.25435621,12.56061468,9.413296856,10.24905904,12.85914798,8.267368725,8.514586282,7.847231854,5.250414168,5.44155877
7/1/1989,9.107720335,10.90124007,4.632296784,5.083940493,8.513891152,12.70432443,9.499311735,10.2588372,12.83498002,8.450402315,8.655753605,7.947322199,5.258611401,5.463343911
8/1/1989,9.194488804,10.92914609,4.680071011,5.084741244,8.447858063,12.81102325,9.610393863,10.31430473,12.8843134,8.631875196,8.789916224,7.968394938,5.273496819,5.501563014
9/1/1989,9.282422617,10.7402539,5.380914213,5.137247915,7.949888389,12.88686457,9.757027842,10.37824227,12.94953898,8.883324507,8.940721761,7.899434777,5.316763696,5.528637946
10/1/1989,9.419703978,10.68180375,5.402785994,5.340919439,7.716984887,12.97689653,9.930731242,10.52715342,13.09646604,9.087419823,9.107247371,7.938272326,5.447782849,5.535829526
11/1/1989,9.55192469,10.77810657,5.412442477,5.413943583,7.677633044,13.18588635,10.08500739,10.65793001,13.28379011,9.270585674,9.23106598,8.010241676,5.497681908,5.546177831
12/1/1989,9.874287533,11.18881272,5.434877789,5.708702383,7.940970792,13.7130234,10.37903553,10.92424067,13.45207954,9.597797947,9.566789503,8.403513846,5.879266571,6.066769985
1/1/1990,10.35083877,11.79339692,5.55702953,5.739309267,8.885102675,14.01900946,10.7791437,11.2390757,13.56066431,10.10400839,10.18099369,9.076540834,6.624938882,7.997239334
2/1/1990,10.58522578,12.38258637,5.652401621,5.738122538,9.860335715,14.27063262,10.97722871,11.36480395,13.68518549,10.39324865,10.46897105,9.404087876,6.709790567,8.224729911
3/1/1990,10.77183558,12.83603148,5.674764425,5.738122538,10.49859166,14.55912249,11.14465579,11.4708839,13.77574734,10.63796513,10.68198096,9.639101982,6.741727536,8.309606276
4/1/1990,10.93577849,12.86505064,5.713358471,5.681592991,10.10036194,14.94841774,11.36346007,11.65238548,13.96013539,10.90283576,10.90195973,9.655309939,6.746054075,8.415752128
5/1/1990,11.12661601,12.79917203,5.741937431,5.690904142,9.785569676,15.09405384,11.6257445,11.90512782,14.20950391,11.17526372,11.15065631,9.654042867,6.805680774,8.558627624
6/1/1990,11.37167642,12.61338135,5.813000277,6.150994061,9.257912125,15.2006291,11.91768358,12.22292479,14.48964489,11.43174304,11.35928488,9.771431124,7.210291824,8.863600924
7/1/1990,11.57905991,12.76762955,5.881133559,6.150994061,9.327362779,15.42347832,12.15648643,12.44626895,14.69825447,11.68845863,11.55113771,9.892685091,7.301905983,9.107076653
8/1/1990,11.77635267,13.01593522,5.98533017,6.16085752,9.296794114,15.90245779,12.3759717,12.64900094,14.90399093,11.92766933,11.71995164,10.02845967,7.33323691,9.173827976
9/1/1990,11.94422145,13.12361947,7.265821207,6.208103496,9.191325096,16.18805982,12.57814497,12.76826563,15.07371611,12.23448824,11.87345102,10.1030875,7.377603449,9.212633385
10/1/1990,12.11593396,13.16762178,7.298260678,6.31459419,9.203226801,16.25831287,12.78019033,12.96295826,15.26008055,12.44435023,12.00785799,10.19204362,7.510011216,9.386225462
11/1/1990,12.4376167,13.49458742,7.328653169,7.036786791,9.743932061,16.39836448,13.05600375,13.20563915,15.49233906,12.76043236,12.29980865,10.63113441,8.060102541,9.638991103
12/1/1990,12.82961936,13.99510758,7.441305395,7.420455053,10.37548425,16.77842892,13.42755459,13.52430623,15.77129134,13.19680331,12.74294847,11.07213173,8.450311456,10.03364194
1/1/1991,13.15663021,14.32998282,7.654668542,7.420564586,10.53131506,17.25797097,13.78543999,13.78954865,15.99121814,13.67057163,13.24819158,11.31286907,8.605211424,10.44512398
2/1/1991,13.38630808,14.36526415,7.7716037,7.558447972,10.12897405,17.66216708,14.05250634,13.99714393,16.2147725,14.0117309,13.58817731,11.44030838,8.821066148,10.7879256
3/1/1991,13.57721055,14.37091159,7.81880299,7.742646061,10.09449337,17.70159527,14.26168388,14.17753464,16.41761241,14.25613765,13.80773881,11.58020448,9.089206759,11.19213849
4/1/1991,13.71943793,14.58152907,7.846771305,7.675503013,10.76745697,17.5176075,14.41776235,14.35476536,16.63171111,14.38386714,13.87484438,11.68380058,9.093164756,11.3150751
5/1/1991,13.85355376,14.86136462,7.902798278,7.622618483,11.48148656,17.42526055,14.55473969,14.50211653,16.81174334,14.50646063,13.94577592,11.80854731,9.073215683,11.35060271
6/1/1991,13.99891993,15.18190611,7.986183318,7.636109196,12.1657393,17.43235137,14.69236321,14.65112659,16.95586797,14.62839734,14.0287317,11.97251934,9.091569652,11.37679308
7/1/1991,14.12262981,15.38184829,8.041111303,7.64225127,12.36267864,17.63091914,14.8231117,14.74759241,17.08831978,14.80204188,14.19926442,12.07588992,9.105150368,11.40260179
8/1/1991,14.22091799,15.36616211,8.134173162,7.647488739,12.10042576,17.8237838,14.95856872,14.86476848,17.26294501,14.95985024,14.35141688,12.07422951,9.11669196,11.42450586
9/1/1991,14.36258563,15.2716444,9.595880289,7.65389052,11.61122167,18.06445689,15.16675479,15.03094648,17.48726461,15.22021731,14.5067851,12.03754053,9.134075024,11.45998494
10/1/1991,14.52963103,15.31384237,9.704907338,7.731080241,11.57153487,18.17498737,15.37624522,15.24634806,17.73946748,15.42046663,14.70111539,12.08976776,9.196387282,11.49634839
11/1/1991,14.89040629,15.3981672,9.712179146,9.541966362,11.63228919,18.27756999,15.52207767,15.3578696,17.67125928,15.60911139,14.86249667,13.01599365,10.92745142,13.06489037
12/1/1991,15.24089786,15.65494097,9.722595368,10.44674279,11.85034484,18.56202205,15.79770097,15.6051764,17.80542142,15.91883286,15.13616221,13.5604436,11.74966509,13.7351536
1/1/1992,15.51790207,16.06422802,9.926740772,10.45815792,12.51383582,18.74860984,16.08930618,15.74129616,17.95302707,16.40738488,15.68174497,13.79504689,11.82242667,13.90941394
2/1/1992,15.70175899,16.37716041,10.01008329,10.47125147,13.18349149,18.75414227,16.26627145,15.83563435,18.13232418,16.68883544,15.96240743,13.99476243,11.91782397,14.14102126
3/1/1992,15.86155633,16.64998662,10.01490829,10.5214627,13.67987304,18.83282323,16.41351302,15.93429536,18.27462677,16.89716567,16.17717331,14.1857322,12.03393329,14.36552706
4/1/1992,16.00295269,16.81475407,10.04299842,10.47824174,13.97725212,18.88236763,16.5661508,16.05087869,18.44006206,17.09479613,16.40026936,14.29540807,12.09299848,14.59486493
5/1/1992,16.10846601,16.46632048,10.05438464,10.47561903,13.1027323,18.98506805,16.76751975,16.25213284,18.67975331,17.29471121,16.62091891,14.14518118,12.12780688,14.69176367
6/1/1992,16.21749445,16.28966568,10.11096079,10.55107081,12.45844794,19.20681651,16.93425312,16.40149646,18.83893983,17.48237947,16.8069321,14.09964419,12.20532447,14.77144698
7/1/1992,16.31989382,16.22693574,10.24431196,10.61080529,12.12540018,19.37361712,17.07271678,16.4991095,18.93827069,17.67209512,16.99601485,14.10498982,12.27490923,14.85636334
